gutenberg_id,text,book
4217,—What is your father?,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Stephen had answered:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—A gentleman.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Then Nasty Roche had asked:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—Is he a magistrate?,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"He crept about from point to point on the fringe of his line, making",A Portrait of the Artist as a Young Man
4217,little runs now and then. But his hands were bluish with cold. He kept,A Portrait of the Artist as a Young Man
4217,his hands in the side pockets of his belted grey suit. That was a belt,A Portrait of the Artist as a Young Man
4217,round his pocket. And belt was also to give a fellow a belt. One day a,A Portrait of the Artist as a Young Man
4217,fellow said to Cantwell:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—I’d give you such a belt in a second.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Cantwell had answered:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—Go and fight your match. Give Cecil Thunder a belt. I’d like to see,A Portrait of the Artist as a Young Man
4217,you. He’d give you a toe in the rump for yourself.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,That was not a nice expression. His mother had told him not to speak,A Portrait of the Artist as a Young Man
4217,with the rough boys in the college. Nice mother! The first day in the,A Portrait of the Artist as a Young Man
4217,hall of the castle when she had said goodbye she had put up her veil,A Portrait of the Artist as a Young Man
4217,double to her nose to kiss him: and her nose and eyes were red. But he,A Portrait of the Artist as a Young Man
4217,had pretended not to see that she was going to cry. She was a nice,A Portrait of the Artist as a Young Man
4217,mother but she was not so nice when she cried. And his father had given,A Portrait of the Artist as a Young Man
4217,him two five-shilling pieces for pocket money. And his father had told,A Portrait of the Artist as a Young Man
4217,"him if he wanted anything to write home to him and, whatever he did,",A Portrait of the Artist as a Young Man
4217,never to peach on a fellow. Then at the door of the castle the rector,A Portrait of the Artist as a Young Man
4217,"had shaken hands with his father and mother, his soutane fluttering in",A Portrait of the Artist as a Young Man
4217,"the breeze, and the car had driven off with his father and mother on",A Portrait of the Artist as a Young Man
4217,"it. They had cried to him from the car, waving their hands:",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—Goodbye, Stephen, goodbye!",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—Goodbye, Stephen, goodbye!",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"He was caught in the whirl of a scrimmage and, fearful of the flashing",A Portrait of the Artist as a Young Man
4217,"eyes and muddy boots, bent down to look through the legs. The fellows",A Portrait of the Artist as a Young Man
4217,were struggling and groaning and their legs were rubbing and kicking,A Portrait of the Artist as a Young Man
4217,and stamping. Then Jack Lawton’s yellow boots dodged out the ball and,A Portrait of the Artist as a Young Man
4217,all the other boots and legs ran after. He ran after them a little way,A Portrait of the Artist as a Young Man
4217,and then stopped. It was useless to run on. Soon they would be going,A Portrait of the Artist as a Young Man
4217,home for the holidays. After supper in the study hall he would change,A Portrait of the Artist as a Young Man
4217,the number pasted up inside his desk from seventyseven to seventysix.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,It would be better to be in the study hall than out there in the cold.,A Portrait of the Artist as a Young Man
4217,The sky was pale and cold but there were lights in the castle. He,A Portrait of the Artist as a Young Man
4217,wondered from which window Hamilton Rowan had thrown his hat on the,A Portrait of the Artist as a Young Man
4217,haha and had there been flowerbeds at that time under the windows. One,A Portrait of the Artist as a Young Man
4217,day when he had been called to the castle the butler had shown him the,A Portrait of the Artist as a Young Man
4217,marks of the soldiers’ slugs in the wood of the door and had given him,A Portrait of the Artist as a Young Man
4217,a piece of shortbread that the community ate. It was nice and warm to,A Portrait of the Artist as a Young Man
4217,see the lights in the castle. It was like something in a book. Perhaps,A Portrait of the Artist as a Young Man
4217,Leicester Abbey was like that. And there were nice sentences in Doctor,A Portrait of the Artist as a Young Man
4217,Cornwell’s Spelling Book. They were like poetry but they were only,A Portrait of the Artist as a Young Man
4217,sentences to learn the spelling from.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,    Wolsey died in Leicester Abbey,A Portrait of the Artist as a Young Man
4217,    Where the abbots buried him.,A Portrait of the Artist as a Young Man
4217,"    Canker is a disease of plants,",A Portrait of the Artist as a Young Man
4217,    Cancer one of animals.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"It would be nice to lie on the hearthrug before the fire, leaning his",A Portrait of the Artist as a Young Man
4217,"head upon his hands, and think on those sentences. He shivered as if he",A Portrait of the Artist as a Young Man
4217,had cold slimy water next his skin. That was mean of Wells to shoulder,A Portrait of the Artist as a Young Man
4217,him into the square ditch because he would not swop his little snuffbox,A Portrait of the Artist as a Young Man
4217,"for Wells’s seasoned hacking chestnut, the conqueror of forty. How cold",A Portrait of the Artist as a Young Man
4217,and slimy the water had been! A fellow had once seen a big rat jump,A Portrait of the Artist as a Young Man
4217,into the scum. Mother was sitting at the fire with Dante waiting for,A Portrait of the Artist as a Young Man
4217,Brigid to bring in the tea. She had her feet on the fender and her,A Portrait of the Artist as a Young Man
4217,jewelly slippers were so hot and they had such a lovely warm smell!,A Portrait of the Artist as a Young Man
4217,Dante knew a lot of things. She had taught him where the Mozambique,A Portrait of the Artist as a Young Man
4217,Channel was and what was the longest river in America and what was the,A Portrait of the Artist as a Young Man
4217,name of the highest mountain in the moon. Father Arnall knew more than,A Portrait of the Artist as a Young Man
4217,Dante because he was a priest but both his father and uncle Charles,A Portrait of the Artist as a Young Man
4217,said that Dante was a clever woman and a wellread woman. And when Dante,A Portrait of the Artist as a Young Man
4217,made that noise after dinner and then put up her hand to her mouth:,A Portrait of the Artist as a Young Man
4217,that was heartburn.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,A voice cried far out on the playground:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—All in!,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Then other voices cried from the lower and third lines:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—All in! All in!,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"The players closed around, flushed and muddy, and he went among them,",A Portrait of the Artist as a Young Man
4217,glad to go in. Rody Kickham held the ball by its greasy lace. A fellow,A Portrait of the Artist as a Young Man
4217,asked him to give it one last: but he walked on without even answering,A Portrait of the Artist as a Young Man
4217,the fellow. Simon Moonan told him not to because the prefect was,A Portrait of the Artist as a Young Man
4217,looking. The fellow turned to Simon Moonan and said:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—We all know why you speak. You are McGlade’s suck.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Suck was a queer word. The fellow called Simon Moonan that name because,A Portrait of the Artist as a Young Man
4217,Simon Moonan used to tie the prefect’s false sleeves behind his back,A Portrait of the Artist as a Young Man
4217,and the prefect used to let on to be angry. But the sound was ugly.,A Portrait of the Artist as a Young Man
4217,Once he had washed his hands in the lavatory of the Wicklow Hotel and,A Portrait of the Artist as a Young Man
4217,his father pulled the stopper up by the chain after and the dirty water,A Portrait of the Artist as a Young Man
4217,went down through the hole in the basin. And when it had all gone down,A Portrait of the Artist as a Young Man
4217,slowly the hole in the basin had made a sound like that: suck. Only,A Portrait of the Artist as a Young Man
4217,louder.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,To remember that and the white look of the lavatory made him feel cold,A Portrait of the Artist as a Young Man
4217,and then hot. There were two cocks that you turned and water came out:,A Portrait of the Artist as a Young Man
4217,cold and hot. He felt cold and then a little hot: and he could see the,A Portrait of the Artist as a Young Man
4217,names printed on the cocks. That was a very queer thing.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,And the air in the corridor chilled him too. It was queer and wettish.,A Portrait of the Artist as a Young Man
4217,But soon the gas would be lit and in burning it made a light noise like,A Portrait of the Artist as a Young Man
4217,a little song. Always the same: and when the fellows stopped talking in,A Portrait of the Artist as a Young Man
4217,the playroom you could hear it.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,It was the hour for sums. Father Arnall wrote a hard sum on the board,A Portrait of the Artist as a Young Man
4217,and then said:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—Now then, who will win? Go ahead, York! Go ahead, Lancaster!",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Stephen tried his best but the sum was too hard and he felt confused.,A Portrait of the Artist as a Young Man
4217,The little silk badge with the white rose on it that was pinned on the,A Portrait of the Artist as a Young Man
4217,breast of his jacket began to flutter. He was no good at sums but he,A Portrait of the Artist as a Young Man
4217,tried his best so that York might not lose. Father Arnall’s face looked,A Portrait of the Artist as a Young Man
4217,very black but he was not in a wax: he was laughing. Then Jack Lawton,A Portrait of the Artist as a Young Man
4217,cracked his fingers and Father Arnall looked at his copybook and said:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—Right. Bravo Lancaster! The red rose wins. Come on now, York! Forge",A Portrait of the Artist as a Young Man
4217,ahead!,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Jack Lawton looked over from his side. The little silk badge with the,A Portrait of the Artist as a Young Man
4217,red rose on it looked very rich because he had a blue sailor top on.,A Portrait of the Artist as a Young Man
4217,"Stephen felt his own face red too, thinking of all the bets about who",A Portrait of the Artist as a Young Man
4217,"would get first place in elements, Jack Lawton or he. Some weeks Jack",A Portrait of the Artist as a Young Man
4217,Lawton got the card for first and some weeks he got the card for first.,A Portrait of the Artist as a Young Man
4217,His white silk badge fluttered and fluttered as he worked at the next,A Portrait of the Artist as a Young Man
4217,sum and heard Father Arnall’s voice. Then all his eagerness passed away,A Portrait of the Artist as a Young Man
4217,and he felt his face quite cool. He thought his face must be white,A Portrait of the Artist as a Young Man
4217,because it felt so cool. He could not get out the answer for the sum,A Portrait of the Artist as a Young Man
4217,but it did not matter. White roses and red roses: those were beautiful,A Portrait of the Artist as a Young Man
4217,colours to think of. And the cards for first place and second place and,A Portrait of the Artist as a Young Man
4217,third place were beautiful colours too: pink and cream and lavender.,A Portrait of the Artist as a Young Man
4217,Lavender and cream and pink roses were beautiful to think of. Perhaps a,A Portrait of the Artist as a Young Man
4217,wild rose might be like those colours and he remembered the song about,A Portrait of the Artist as a Young Man
4217,the wild rose blossoms on the little green place. But you could not,A Portrait of the Artist as a Young Man
4217,have a green rose. But perhaps somewhere in the world you could.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,The bell rang and then the classes began to file out of the rooms and,A Portrait of the Artist as a Young Man
4217,along the corridors towards the refectory. He sat looking at the two,A Portrait of the Artist as a Young Man
4217,prints of butter on his plate but could not eat the damp bread. The,A Portrait of the Artist as a Young Man
4217,tablecloth was damp and limp. But he drank off the hot weak tea which,A Portrait of the Artist as a Young Man
4217,"the clumsy scullion, girt with a white apron, poured into his cup. He",A Portrait of the Artist as a Young Man
4217,wondered whether the scullion’s apron was damp too or whether all white,A Portrait of the Artist as a Young Man
4217,things were cold and damp. Nasty Roche and Saurin drank cocoa that,A Portrait of the Artist as a Young Man
4217,their people sent them in tins. They said they could not drink the tea;,A Portrait of the Artist as a Young Man
4217,"that it was hogwash. Their fathers were magistrates, the fellows said.",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,All the boys seemed to him very strange. They had all fathers and,A Portrait of the Artist as a Young Man
4217,mothers and different clothes and voices. He longed to be at home and,A Portrait of the Artist as a Young Man
4217,lay his head on his mother’s lap. But he could not: and so he longed,A Portrait of the Artist as a Young Man
4217,for the play and study and prayers to be over and to be in bed.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,He drank another cup of hot tea and Fleming said:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—What’s up? Have you a pain or what’s up with you?,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—I don’t know, Stephen said.",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—Sick in your breadbasket, Fleming said, because your face looks white.",A Portrait of the Artist as a Young Man
4217,It will go away.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—O yes, Stephen said.",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,But he was not sick there. He thought that he was sick in his heart if,A Portrait of the Artist as a Young Man
4217,you could be sick in that place. Fleming was very decent to ask him. He,A Portrait of the Artist as a Young Man
4217,wanted to cry. He leaned his elbows on the table and shut and opened,A Portrait of the Artist as a Young Man
4217,the flaps of his ears. Then he heard the noise of the refectory every,A Portrait of the Artist as a Young Man
4217,time he opened the flaps of his ears. It made a roar like a train at,A Portrait of the Artist as a Young Man
4217,night. And when he closed the flaps the roar was shut off like a train,A Portrait of the Artist as a Young Man
4217,going into a tunnel. That night at Dalkey the train had roared like,A Portrait of the Artist as a Young Man
4217,"that and then, when it went into the tunnel, the roar stopped. He",A Portrait of the Artist as a Young Man
4217,"closed his eyes and the train went on, roaring and then stopping;",A Portrait of the Artist as a Young Man
4217,"roaring again, stopping. It was nice to hear it roar and stop and then",A Portrait of the Artist as a Young Man
4217,roar out of the tunnel again and then stop.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Then the higher line fellows began to come down along the matting in,A Portrait of the Artist as a Young Man
4217,"the middle of the refectory, Paddy Rath and Jimmy Magee and the",A Portrait of the Artist as a Young Man
4217,Spaniard who was allowed to smoke cigars and the little Portuguese who,A Portrait of the Artist as a Young Man
4217,wore the woolly cap. And then the lower line tables and the tables of,A Portrait of the Artist as a Young Man
4217,the third line. And every single fellow had a different way of walking.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,He sat in a corner of the playroom pretending to watch a game of,A Portrait of the Artist as a Young Man
4217,dominos and once or twice he was able to hear for an instant the little,A Portrait of the Artist as a Young Man
4217,song of the gas. The prefect was at the door with some boys and Simon,A Portrait of the Artist as a Young Man
4217,Moonan was knotting his false sleeves. He was telling them something,A Portrait of the Artist as a Young Man
4217,about Tullabeg.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Then he went away from the door and Wells came over to Stephen and,A Portrait of the Artist as a Young Man
4217,said:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—Tell us, Dedalus, do you kiss your mother before you go to bed?",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Stephen answered:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—I do.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Wells turned to the other fellows and said:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—O, I say, here’s a fellow says he kisses his mother every night before",A Portrait of the Artist as a Young Man
4217,he goes to bed.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"The other fellows stopped their game and turned round, laughing.",A Portrait of the Artist as a Young Man
4217,Stephen blushed under their eyes and said:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,—I do not.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Wells said:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"—O, I say, here’s a fellow says he doesn’t kiss his mother before he",A Portrait of the Artist as a Young Man
4217,goes to bed.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,They all laughed again. Stephen tried to laugh with them. He felt his,A Portrait of the Artist as a Young Man
4217,whole body hot and confused in a moment. What was the right answer to,A Portrait of the Artist as a Young Man
4217,the question? He had given two and still Wells laughed. But Wells must,A Portrait of the Artist as a Young Man
4217,know the right answer for he was in third of grammar. He tried to think,A Portrait of the Artist as a Young Man
4217,of Wells’s mother but he did not dare to raise his eyes to Wells’s,A Portrait of the Artist as a Young Man
4217,face. He did not like Wells’s face. It was Wells who had shouldered him,A Portrait of the Artist as a Young Man
4217,into the square ditch the day before because he would not swop his,A Portrait of the Artist as a Young Man
4217,"little snuffbox for Wells’s seasoned hacking chestnut, the conqueror of",A Portrait of the Artist as a Young Man
4217,forty. It was a mean thing to do; all the fellows said it was. And how,A Portrait of the Artist as a Young Man
4217,cold and slimy the water had been! And a fellow had once seen a big rat,A Portrait of the Artist as a Young Man
4217,jump plop into the scum.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"The cold slime of the ditch covered his whole body; and, when the bell",A Portrait of the Artist as a Young Man
4217,"rang for study and the lines filed out of the playrooms, he felt the",A Portrait of the Artist as a Young Man
4217,cold air of the corridor and staircase inside his clothes. He still,A Portrait of the Artist as a Young Man
4217,tried to think what was the right answer. Was it right to kiss his,A Portrait of the Artist as a Young Man
4217,"mother or wrong to kiss his mother? What did that mean, to kiss? You",A Portrait of the Artist as a Young Man
4217,put your face up like that to say goodnight and then his mother put her,A Portrait of the Artist as a Young Man
4217,face down. That was to kiss. His mother put her lips on his cheek; her,A Portrait of the Artist as a Young Man
4217,lips were soft and they wetted his cheek; and they made a tiny little,A Portrait of the Artist as a Young Man
4217,noise: kiss. Why did people do that with their two faces?,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,Sitting in the study hall he opened the lid of his desk and changed the,A Portrait of the Artist as a Young Man
4217,number pasted up inside from seventyseven to seventysix. But the,A Portrait of the Artist as a Young Man
4217,Christmas vacation was very far away: but one time it would come,A Portrait of the Artist as a Young Man
4217,because the earth moved round always.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,There was a picture of the earth on the first page of his geography: a,A Portrait of the Artist as a Young Man
4217,big ball in the middle of clouds. Fleming had a box of crayons and one,A Portrait of the Artist as a Young Man
4217,night during free study he had coloured the earth green and the clouds,A Portrait of the Artist as a Young Man
4217,"maroon. That was like the two brushes in Dante’s press, the brush with",A Portrait of the Artist as a Young Man
4217,the green velvet back for Parnell and the brush with the maroon velvet,A Portrait of the Artist as a Young Man
4217,back for Michael Davitt. But he had not told Fleming to colour them,A Portrait of the Artist as a Young Man
4217,those colours. Fleming had done it himself.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,He opened the geography to study the lesson; but he could not learn the,A Portrait of the Artist as a Young Man
4217,names of places in America. Still they were all different places that,A Portrait of the Artist as a Young Man
4217,had different names. They were all in different countries and the,A Portrait of the Artist as a Young Man
4217,countries were in continents and the continents were in the world and,A Portrait of the Artist as a Young Man
4217,the world was in the universe.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,He turned to the flyleaf of the geography and read what he had written,A Portrait of the Artist as a Young Man
4217,"there: himself, his name and where he was.",A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,    Stephen Dedalus,A Portrait of the Artist as a Young Man
4217,    Class of Elements,A Portrait of the Artist as a Young Man
4217,    Clongowes Wood College,A Portrait of the Artist as a Young Man
4217,    Sallins,A Portrait of the Artist as a Young Man
4217,    County Kildare,A Portrait of the Artist as a Young Man
4217,    Ireland,A Portrait of the Artist as a Young Man
4217,    Europe,A Portrait of the Artist as a Young Man
4217,    The World,A Portrait of the Artist as a Young Man
4217,    The Universe,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,That was in his writing: and Fleming one night for a cod had written on,A Portrait of the Artist as a Young Man
4217,the opposite page:,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,"    Stephen Dedalus is my name,",A Portrait of the Artist as a Young Man
4217,    Ireland is my nation.,A Portrait of the Artist as a Young Man
4217,    Clongowes is my dwellingplace,A Portrait of the Artist as a Young Man
4217,    And heaven my expectation.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,He read the verses backwards but then they were not poetry. Then he,A Portrait of the Artist as a Young Man
4217,read the flyleaf from the bottom to the top till he came to his own,A Portrait of the Artist as a Young Man
4217,name. That was he: and he read down the page again. What was after the,A Portrait of the Artist as a Young Man
4217,universe? Nothing. But was there anything round the universe to show,A Portrait of the Artist as a Young Man
4217,where it stopped before the nothing place began? It could not be a wall,A Portrait of the Artist as a Young Man
4217,but there could be a thin thin line there all round everything. It was,A Portrait of the Artist as a Young Man
4217,very big to think about everything and everywhere. Only God could do,A Portrait of the Artist as a Young Man
4217,that. He tried to think what a big thought that must be but he could,A Portrait of the Artist as a Young Man
4217,only think of God. God was God’s name just as his name was Stephen.,A Portrait of the Artist as a Young Man
4217,_Dieu_ was the French for God and that was God’s name too; and when,A Portrait of the Artist as a Young Man
4217,anyone prayed to God and said Dieu then God knew at once that it was a,A Portrait of the Artist as a Young Man
4217,French person that was praying. But though there were different names,A Portrait of the Artist as a Young Man
4217,for God in all the different languages in the world and God understood,A Portrait of the Artist as a Young Man
4217,what all the people who prayed said in their different languages still,A Portrait of the Artist as a Young Man
4217,God remained always the same God and God’s real name was God.,A Portrait of the Artist as a Young Man
4217,,A Portrait of the Artist as a Young Man
4217,It made him very tired to think that way. It made him feel his head,A Portrait of the Artist as a Young Man
4217,very big. He turned over the flyleaf and looked wearily at the green,A Portrait of the Artist as a Young Man
4217,round earth in the middle of the maroon clouds. He wondered which was,A Portrait of the Artist as a Young Man
4217,"right, to be for the green or for the maroon, because Dante had ripped",A Portrait of the Artist as a Young Man
4217,the green velvet back off the brush that was for Parnell one day with,A Portrait of the Artist as a Young Man
